,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
21480,"Heidi Biebl (-Schmid, -Prelevi)",22.0,159.0,56.0,GER,1964,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
21481,"Heidi Biebl (-Schmid, -Prelevi)",22.0,159.0,56.0,GER,1964,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,2
21510,Stefania Biegun,24.0,160.0,60.0,POL,1960,Squaw Valley,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,3,1
21511,Stefania Biegun,24.0,160.0,60.0,POL,1960,Squaw Valley,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,no medal,3,1
21512,Stefania Biegun,28.0,160.0,60.0,POL,1964,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,2
21513,Stefania Biegun,28.0,160.0,60.0,POL,1964,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,3,2
21514,Stefania Biegun,28.0,160.0,60.0,POL,1964,Innsbruck,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,no medal,3,2
21515,Stefania Biegun,32.0,160.0,60.0,POL,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,3,3
21516,Stefania Biegun,32.0,160.0,60.0,POL,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,3,3
21517,Stefania Biegun,32.0,160.0,60.0,POL,1968,Grenoble,Cross Country Skiing,Cross Country Skiing Women's 3 x 5 kilometres Relay,no medal,3,3
21564,Wanda Bieler,16.0,160.0,52.0,ITA,1976,Innsbruck,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,2,1
21565,Wanda Bieler,16.0,160.0,52.0,ITA,1976,Innsbruck,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,1
21566,Wanda Bieler,16.0,160.0,52.0,ITA,1976,Innsbruck,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,1
21567,Wanda Bieler,20.0,160.0,52.0,ITA,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
21576,Denise Biellmann,17.0,160.0,47.0,SUI,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
21604,Kirsti Biermann,17.0,172.0,65.0,NOR,1968,Grenoble,Speed Skating,Speed Skating Women's 500 metres,no medal,2,1
21605,Kirsti Biermann,17.0,172.0,65.0,NOR,1968,Grenoble,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,2,1
21606,Kirsti Biermann,21.0,172.0,65.0,NOR,1972,Sapporo,Speed Skating,Speed Skating Women's 500 metres,no medal,2,2
21607,Kirsti Biermann,21.0,172.0,65.0,NOR,1972,Sapporo,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,2,2
21608,Kirsti Biermann,21.0,172.0,65.0,NOR,1972,Sapporo,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,2,2
21609,Kirsti Biermann,21.0,172.0,65.0,NOR,1972,Sapporo,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,2,2
21839,Nadiya Oleksandriwna Billova,32.0,162.0,55.0,UKR,1994,Lillehammer,Biathlon,Biathlon Women's 15 kilometres,no medal,1,1
21865,Yuliya Bilohlazova,18.0,164.0,51.0,UKR,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
21882,Lesia Bilozub,26.0,160.0,60.0,UKR,1998,Nagano,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
21883,Lesia Bilozub,26.0,160.0,60.0,UKR,1998,Nagano,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,1,1
22151,Mary Elizabeth Bird (-Young),25.0,168.6690909090909,65.13186813186813,USA,1936,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Women's Combined,no medal,1,1
22210,Marie Henriette Birkl (Boethius-),27.0,172.0,65.0,SWE,1998,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,no medal,1,1
22212,Carolina Anglica Birkner Cogan (-Rivas Birkner),16.0,167.97520661157026,64.59166666666667,ARG,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Super G,no medal,1,1
22213,Carolina Anglica Birkner Cogan (-Rivas Birkner),16.0,166.35752688172042,61.264021887824896,ARG,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
22214,Carolina Anglica Birkner Cogan (-Rivas Birkner),16.0,167.17142857142858,61.881379310344826,ARG,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
22215,Carolina Anglica Birkner Cogan (-Rivas Birkner),16.0,168.6690909090909,65.13186813186813,ARG,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Combined,no medal,1,1
22231,Mara Magdalena Birkner Cogan (-Saubidet Birkner),18.0,166.35752688172042,61.264021887824896,ARG,1984,Sarajevo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,1
22232,Mara Magdalena Birkner Cogan (-Saubidet Birkner),18.0,167.17142857142858,61.881379310344826,ARG,1984,Sarajevo,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,1
22233,Mara Magdalena Birkner Cogan (-Saubidet Birkner),22.0,166.35752688172042,61.264021887824896,ARG,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
22234,Mara Magdalena Birkner Cogan (-Saubidet Birkner),22.0,167.17142857142858,61.881379310344826,ARG,1988,Calgary,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,2
22340,Annemarie Bischofberger,20.0,167.2341650671785,62.97674418604651,SUI,1980,Lake Placid,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
22421,Celeste Bissardella,17.0,166.0,58.0,ITA,2006,Torino,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
22494,Monika Bittner,26.0,156.0,60.0,GER,2014,Sochi,Ice Hockey,Ice Hockey Women's Ice Hockey,no medal,1,1
22496,Vanessa Bittner (-Herzog),18.0,175.0,70.0,AUT,2014,Sochi,Speed Skating,Speed Skating Women's 500 metres,no medal,1,1
22497,Vanessa Bittner (-Herzog),18.0,175.0,70.0,AUT,2014,Sochi,Speed Skating,"Speed Skating Women's 1,000 metres",no medal,1,1
22498,Vanessa Bittner (-Herzog),18.0,175.0,70.0,AUT,2014,Sochi,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
22550,Annette Bjelkevik,27.0,168.0,63.0,NOR,2006,Torino,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
22551,Annette Bjelkevik,27.0,168.0,63.0,NOR,2006,Torino,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,1,1
22552,Annette Bjelkevik,27.0,168.0,63.0,NOR,2006,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),no medal,1,1
22553,Hedvig Bjelkevik,24.0,162.0,57.0,NOR,2006,Torino,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,1,1
22554,Hedvig Bjelkevik,24.0,162.0,57.0,NOR,2006,Torino,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),no medal,1,1
22568,Desire Bjerke Andersen,34.0,172.0,61.0,NOR,2006,Torino,Skeleton,Skeleton Women's Skeleton,no medal,2,1
22569,Desire Bjerke Andersen,38.0,172.0,61.0,NOR,2010,Vancouver,Skeleton,Skeleton Women's Skeleton,no medal,2,2
22587,Britt Inger Bjrkbom,30.0,170.0,62.0,SWE,1992,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,1,1
22588,Britt Inger Bjrkbom,30.0,170.0,62.0,SWE,1992,Albertville,Biathlon,Biathlon Women's 15 kilometres,no medal,1,1
22589,Britt Inger Bjrkbom,30.0,170.0,62.0,SWE,1992,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,no medal,1,1
22636,Sadie Bjornsen,24.0,175.0,66.0,USA,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,1,1
22637,Sadie Bjornsen,24.0,175.0,66.0,USA,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,1,1
22638,Sadie Bjornsen,24.0,175.0,66.0,USA,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,1,1
22666,Marit Bjrgen,21.0,168.0,64.0,NOR,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,4,1
22667,Marit Bjrgen,21.0,168.0,64.0,NOR,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,4,1
22668,Marit Bjrgen,21.0,168.0,64.0,NOR,2002,Salt Lake City,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Silver,4,1
22669,Marit Bjrgen,25.0,168.0,64.0,NOR,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,4,2
22670,Marit Bjrgen,25.0,168.0,64.0,NOR,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Silver,4,2
22671,Marit Bjrgen,25.0,168.0,64.0,NOR,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,no medal,4,2
22672,Marit Bjrgen,25.0,168.0,64.0,NOR,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,4,2
22673,Marit Bjrgen,25.0,168.0,64.0,NOR,2006,Torino,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,no medal,4,2
22674,Marit Bjrgen,29.0,168.0,64.0,NOR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's Sprint,Gold,4,3
22675,Marit Bjrgen,29.0,168.0,64.0,NOR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,Bronze,4,3
22676,Marit Bjrgen,29.0,168.0,64.0,NOR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Silver,4,3
22677,Marit Bjrgen,29.0,168.0,64.0,NOR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,Gold,4,3
22678,Marit Bjrgen,29.0,168.0,64.0,NOR,2010,Vancouver,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,Gold,4,3
22679,Marit Bjrgen,33.0,168.0,64.0,NOR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Sprint,no medal,4,4
22680,Marit Bjrgen,33.0,168.0,64.0,NOR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 10 kilometres,no medal,4,4
22681,Marit Bjrgen,33.0,168.0,64.0,NOR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Gold,4,4
22682,Marit Bjrgen,33.0,168.0,64.0,NOR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 15 km Skiathlon,Gold,4,4
22683,Marit Bjrgen,33.0,168.0,64.0,NOR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,4,4
22684,Marit Bjrgen,33.0,168.0,64.0,NOR,2014,Sochi,Cross Country Skiing,Cross Country Skiing Women's Team Sprint,Gold,4,4
22692,Inger Bjrnbakken (-Weimer),22.0,166.35752688172042,61.264021887824896,NOR,1956,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,1
22693,Inger Bjrnbakken (-Weimer),22.0,167.17142857142858,61.881379310344826,NOR,1956,Cortina d'Ampezzo,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,1
22694,Inger Bjrnbakken (-Weimer),26.0,166.35752688172042,61.264021887824896,NOR,1960,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,2,2
22695,Inger Bjrnbakken (-Weimer),26.0,167.17142857142858,61.881379310344826,NOR,1960,Squaw Valley,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,2,2
22860,Carol Blackwood,18.0,161.0,59.0,GBR,1972,Sapporo,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
22861,Carol Blackwood,18.0,161.0,59.0,GBR,1972,Sapporo,Alpine Skiing,Alpine Skiing Women's Giant Slalom,no medal,1,1
22862,Carol Blackwood,18.0,161.0,59.0,GBR,1972,Sapporo,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
22894,Silvana Blagoeva,19.0,166.607421875,57.2720156555773,BUL,1992,Albertville,Biathlon,Biathlon Women's 7.5 kilometres Sprint,no medal,1,1
22895,Silvana Blagoeva,19.0,166.42460317460316,57.13745019920319,BUL,1992,Albertville,Biathlon,Biathlon Women's 15 kilometres,no medal,1,1
22896,Silvana Blagoeva,19.0,168.04761904761904,58.357142857142854,BUL,1992,Albertville,Biathlon,Biathlon Women's 3 x 7.5 kilometres Relay,no medal,1,1
22910,Alana Olga Blahoski,23.0,170.0,57.0,USA,1998,Nagano,Ice Hockey,Ice Hockey Women's Ice Hockey,Gold,1,1
22917,Bonnie Kathleen Blair (-Cruikshank),19.0,165.0,59.0,USA,1984,Sarajevo,Speed Skating,Speed Skating Women's 500 metres,no medal,4,1
22918,Bonnie Kathleen Blair (-Cruikshank),23.0,165.0,59.0,USA,1988,Calgary,Speed Skating,Speed Skating Women's 500 metres,Gold,4,2
22919,Bonnie Kathleen Blair (-Cruikshank),23.0,165.0,59.0,USA,1988,Calgary,Speed Skating,"Speed Skating Women's 1,000 metres",Bronze,4,2
22920,Bonnie Kathleen Blair (-Cruikshank),23.0,165.0,59.0,USA,1988,Calgary,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,4,2
22921,Bonnie Kathleen Blair (-Cruikshank),27.0,165.0,59.0,USA,1992,Albertville,Speed Skating,Speed Skating Women's 500 metres,Gold,4,3
22922,Bonnie Kathleen Blair (-Cruikshank),27.0,165.0,59.0,USA,1992,Albertville,Speed Skating,"Speed Skating Women's 1,000 metres",Gold,4,3
22923,Bonnie Kathleen Blair (-Cruikshank),27.0,165.0,59.0,USA,1992,Albertville,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,4,3
22924,Bonnie Kathleen Blair (-Cruikshank),29.0,165.0,59.0,USA,1994,Lillehammer,Speed Skating,Speed Skating Women's 500 metres,Gold,4,4
22925,Bonnie Kathleen Blair (-Cruikshank),29.0,165.0,59.0,USA,1994,Lillehammer,Speed Skating,"Speed Skating Women's 1,000 metres",Gold,4,4
22926,Bonnie Kathleen Blair (-Cruikshank),29.0,165.0,59.0,USA,1994,Lillehammer,Speed Skating,"Speed Skating Women's 1,500 metres",no medal,4,4
22999,"Margot Victoria Blakely (-Bursill, -Hawley)",17.0,163.0,70.0,NZL,1968,Grenoble,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
23013,Doris Blanc,21.0,161.31335149863762,51.11940298507463,SUI,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
23019,Isabelle Blanc,22.0,171.0,75.0,FRA,1998,Nagano,Snowboarding,Snowboarding Women's Giant Slalom,no medal,3,1
23020,Isabelle Blanc,26.0,171.0,75.0,FRA,2002,Salt Lake City,Snowboarding,Snowboarding Women's Parallel Giant Slalom,Gold,3,2
23021,Isabelle Blanc,30.0,171.0,75.0,FRA,2006,Torino,Snowboarding,Snowboarding Women's Parallel Giant Slalom,no medal,3,3
23104,Helen Mary Blane (-Tomkinson),22.0,168.6690909090909,65.13186813186813,GBR,1936,Garmisch-Partenkirchen,Alpine Skiing,Alpine Skiing Women's Combined,no medal,1,1
23126,Rita Blankenburg (-Schmidt),21.0,162.0,59.0,GER,1964,Innsbruck,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,1,1
23177,Jenna Blasman,20.0,157.0,58.0,CAN,2014,Sochi,Snowboarding,Snowboarding Women's Slopestyle,no medal,1,1
23288,Gretchen Bleiler,24.0,165.0,57.0,USA,2006,Torino,Snowboarding,Snowboarding Women's Halfpipe,Silver,2,1
23289,Gretchen Bleiler,28.0,165.0,57.0,USA,2010,Vancouver,Snowboarding,Snowboarding Women's Halfpipe,no medal,2,2
23300,Rosmarie Bleuer (-Hirschy),21.0,167.2341650671785,62.97674418604651,SUI,1948,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Downhill,no medal,1,1
23301,Rosmarie Bleuer (-Hirschy),21.0,167.17142857142858,61.881379310344826,SUI,1948,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Slalom,no medal,1,1
23302,Rosmarie Bleuer (-Hirschy),21.0,168.6690909090909,65.13186813186813,SUI,1948,Sankt Moritz,Alpine Skiing,Alpine Skiing Women's Combined,no medal,1,1
23498,Ivanie Lise Blondin,23.0,165.0,56.0,CAN,2014,Sochi,Speed Skating,"Speed Skating Women's 3,000 metres",no medal,1,1
23499,Ivanie Lise Blondin,23.0,165.0,56.0,CAN,2014,Sochi,Speed Skating,"Speed Skating Women's 5,000 metres",no medal,1,1
23500,Ivanie Lise Blondin,23.0,165.0,56.0,CAN,2014,Sochi,Speed Skating,Speed Skating Women's Team Pursuit (6 laps),no medal,1,1
23573,Constanze Blum,25.0,162.0,52.0,GER,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,no medal,1,1
23574,Constanze Blum,25.0,162.0,52.0,GER,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,no medal,1,1
23575,Constanze Blum,25.0,162.0,52.0,GER,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,no medal,1,1
23576,Constanze Blum,25.0,162.0,52.0,GER,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,no medal,1,1
23577,Constanze Blum,25.0,162.0,52.0,GER,1998,Nagano,Cross Country Skiing,Cross Country Skiing Women's 4 x 5 kilometres Relay,no medal,1,1
