,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
778,Sarah Abitbol,22.0,150.0,43.0,FRA,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
993,Tsvetelina Abrasheva,16.0,161.31335149863762,51.11940298507463,BUL,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,1,1
1454,Bridget Shirley Adams (-Bengough),19.0,161.31335149863762,51.11940298507463,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
2013,Alisa Agafonova,23.0,171.0,51.01052631578948,TUR,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
2020,Marina Aganina,20.0,158.0,51.0,UZB,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
4156,"Tenley Emma Albright (-Gardiner, -Blakely)",16.0,161.31335149863762,51.11940298507463,USA,1952,Oslo,Figure Skating,Figure Skating Women's Singles,Silver,2,1
4157,"Tenley Emma Albright (-Gardiner, -Blakely)",20.0,161.31335149863762,51.11940298507463,USA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,Gold,2,2
5010,Lisa-Marie Allen,19.0,161.31335149863762,51.11940298507463,USA,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
5063,Patricia Kim Alletson,17.0,161.31335149863762,51.11940298507463,CAN,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
5224,Zsuzsa Almssy,13.0,158.0,60.0,HUN,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,3,1
5225,Zsuzsa Almssy,17.0,158.0,60.0,HUN,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,3,2
5226,Zsuzsa Almssy,21.0,158.0,60.0,HUN,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,3,3
5514,Jeannette Eleanor Altwegg (-Wirz),17.0,161.31335149863762,51.11940298507463,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Bronze,2,1
5515,Jeannette Eleanor Altwegg (-Wirz),21.0,161.31335149863762,51.11940298507463,GBR,1952,Oslo,Figure Skating,Figure Skating Women's Singles,Gold,2,2
6562,Angela Rosa Anderes,16.0,161.31335149863762,51.11940298507463,SUI,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
7188,Miki Ando,18.0,162.0,50.0,JPN,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,1
7189,Miki Ando,22.0,162.0,50.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,2,2
7227,Marta Andrade Vidal,21.0,162.0,48.0,ESP,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,1
7228,Marta Andrade Vidal,25.0,162.0,48.0,ESP,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,2
7691,Manuela Angeli,16.0,172.0,58.0,ITA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
7933,Marina Vyacheslavovna Anissina (-Dzhigurda),22.0,162.0,52.0,FRA,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,2,1
7934,Marina Vyacheslavovna Anissina (-Dzhigurda),26.0,162.0,52.0,FRA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,2,2
8616,Hildegard Appeltauer,20.0,161.31335149863762,51.11940298507463,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
8704,Marie Arai,16.0,154.0,45.0,JPN,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
8729,Shizuka Arakawa,16.0,164.0,50.0,JPN,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
8730,Shizuka Arakawa,24.0,164.0,50.0,JPN,2006,Torino,Figure Skating,Figure Skating Women's Singles,Gold,2,2
9971,Mao Asada,19.0,163.0,50.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,Silver,2,1
9972,Mao Asada,23.0,163.0,50.0,JPN,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,2,2
9973,Mao Asada,23.0,163.0,50.0,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,2,2
10105,"Lucille Mary Ash (-McClure, -Klee)",20.0,156.74261603375527,46.94009216589862,USA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
11829,Zuzana Babiakov (Paurov-),23.0,168.0,54.0,SVK,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,1,1
11868,Tai Reina Babilonia (-Butler),15.0,159.0,46.0,USA,1976,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
11976,Martha Bachem (Musilek-),23.0,161.31335149863762,51.11940298507463,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
12785,Oksana Serhivna Baiul,16.0,159.0,43.0,UKR,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,Gold,1,1
12986,Randi Nilsine Bakke (-Gjertsen),31.0,156.74261603375527,46.94009216589862,NOR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
13422,Sherry Ball,17.0,160.0,41.0,CAN,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
13689,Sonja Balun,16.0,159.0,50.0,AUT,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
14079,Bao Zhenghua,14.0,158.0,51.11940298507463,CHN,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,1
14080,Bao Zhenghua,18.0,158.0,51.11940298507463,CHN,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,2,2
14349,Karen A. Barber (-Pickavance),18.0,165.0,47.0,GBR,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
14350,Karen A. Barber (-Pickavance),22.0,165.0,47.0,GBR,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
14367,Elvira Barbey,35.0,161.31335149863762,51.11940298507463,SUI,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
14368,Elvira Barbey,35.0,156.74261603375527,46.94009216589862,SUI,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
14457,Grazia Barcellona,19.0,161.31335149863762,51.11940298507463,ITA,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
14458,Grazia Barcellona,19.0,156.74261603375527,46.94009216589862,ITA,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
14650,Ursel Barkey,18.0,161.31335149863762,51.11940298507463,GER,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
15193,Kay Irene Barsdell,23.0,163.91747572815535,51.01052631578948,GBR,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
15839,Erica Anne Batchelor,22.0,161.31335149863762,51.11940298507463,GBR,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
16343,Eleanore Bumel,17.0,156.74261603375527,46.94009216589862,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
16518,"Virginia Day ""Ginny"" Baxter (-McKendrick, -Newman)",19.0,161.31335149863762,51.11940298507463,USA,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
16704,Vera Yevgenyevna Bazarova,17.0,158.0,46.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
16705,Vera Yevgenyevna Bazarova,21.0,158.0,46.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
17139,Kathrin Beck,21.0,163.91747572815535,51.01052631578948,AUT,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
17735,Christina Beier,25.0,170.0,53.0,GER,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
17994,Tanith Jessica Louise Belbin,21.0,167.0,52.0,USA,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,1
17995,Tanith Jessica Louise Belbin,25.0,167.0,52.0,USA,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
18533,Olena Belusovska,13.0,156.74261603375527,46.94009216589862,UKR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
19217,Margaret Helen Bennett (-Anthony),21.0,161.31335149863762,51.11940298507463,USA,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
19250,Denise Benning (-Reid),20.0,154.0,47.0,CAN,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
19438,Kateina Bernkov,20.0,160.0,49.0,CZE,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
19439,Kateina Bernkov,24.0,160.0,49.0,CZE,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
19633,Yelena Viktorovna Berezhnaya,16.0,154.0,42.0,LAT,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
19634,Yelena Viktorovna Berezhnaya,20.0,154.0,42.0,RUS,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,Silver,3,2
19635,Yelena Viktorovna Berezhnaya,24.0,154.0,42.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Gold,3,3
19653,Barbara Berezowski (-Ivan),21.0,163.91747572815535,51.01052631578948,CAN,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
20115,Enik Berkes,18.0,168.0,51.0,HUN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
20269,Linda Christine Bernard,17.0,150.0,51.0,GBR,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
20375,Margit Bernhardt (Dring-),19.322222222222223,161.31335149863762,51.11940298507463,GER,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
20517,Stefania Bertel,18.0,163.91747572815535,51.01052631578948,ITA,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
20643,Stefania Berton,23.0,161.0,46.94009216589862,ITA,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
20644,Stefania Berton,23.0,161.0,49.333333333333336,ITA,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
20668,Frances Louise Bertram (-Hulbig),27.0,156.74261603375527,46.94009216589862,CAN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
20873,Oljga Bestndigov,22.0,153.0,46.0,SVK,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
21146,Sandra Marie Bezic,15.0,162.0,54.0,CAN,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
21371,Franca Ana Bianconi (-Manni),17.0,161.31335149863762,51.11940298507463,ITA,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
21576,Denise Biellmann,17.0,160.0,47.0,SUI,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
21865,Yuliya Bilohlazova,18.0,164.0,51.0,UKR,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
23013,Doris Blanc,21.0,161.31335149863762,51.11940298507463,SUI,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
23589,Judy Ann Blumberg,22.0,157.0,48.0,USA,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
23590,Judy Ann Blumberg,26.0,157.0,48.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
23616,Rita Blumenberg (-Mensching),23.0,156.74261603375527,46.94009216589862,GER,1960,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
23727,Nicole Bobek (-Leal),20.0,165.0,55.0,USA,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,1,1
23782,Yekaterina Aleksandrovna Bobrova,19.0,160.0,49.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
23783,Yekaterina Aleksandrovna Bobrova,23.0,160.0,49.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
23784,Yekaterina Aleksandrovna Bobrova,23.0,160.0,49.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,2,2
24939,Tony-Sabrina Bombardieri,19.0,172.0,55.0,ITA,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,1,1
24997,Surya (Claudine-) Bonaly,18.0,156.0,50.0,FRA,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,3,1
24998,Surya (Claudine-) Bonaly,20.0,156.0,50.0,FRA,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,3,2
24999,Surya (Claudine-) Bonaly,24.0,156.0,50.0,FRA,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,3,3
25993,Karin Borner,20.0,161.31335149863762,51.11940298507463,SUI,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
27181,Shae-Lynn Bourne (-Morozov),18.0,163.0,53.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
27182,Shae-Lynn Bourne (-Morozov),22.0,163.0,53.0,CAN,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
27183,Shae-Lynn Bourne (-Morozov),26.0,163.0,53.0,CAN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
27581,Khristina Boyanova,17.0,164.0,47.0,BUL,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
28372,Isabelle Brasseur (-Marval),17.0,150.0,44.0,CAN,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
28373,Isabelle Brasseur (-Marval),21.0,150.0,44.0,CAN,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,Bronze,3,2
28374,Isabelle Brasseur (-Marval),23.0,150.0,44.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,Bronze,3,3
29512,"Ella Gertrud Auguste ""Ellen"" Brockhft (Rehra-, -Henseler)",34.0,161.31335149863762,51.11940298507463,GER,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
29671,Susan Mirjam Broman (-Lnnqvist),20.0,164.0,55.0,FIN,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
29753,Tracy Lee Brook,16.0,161.31335149863762,51.11940298507463,AUS,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
29978,Barbara Marie Brown,18.0,153.0,48.0,USA,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
30334,Melanie Bruce,20.0,162.0,53.0,GBR,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
30444,Sandra Brugnera,20.0,161.31335149863762,51.11940298507463,ITA,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
30620,Andre Marguerite Blanche Brunet-Joly,22.0,165.0,51.11940298507463,FRA,1924,Chamonix,Figure Skating,Figure Skating Women's Singles,no medal,3,1
30621,Andre Marguerite Blanche Brunet-Joly,22.0,165.0,46.94009216589862,FRA,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,Bronze,3,1
30622,Andre Marguerite Blanche Brunet-Joly,26.0,165.0,51.11940298507463,FRA,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,3,2
30623,Andre Marguerite Blanche Brunet-Joly,26.0,165.0,46.94009216589862,FRA,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,Gold,3,2
30624,Andre Marguerite Blanche Brunet-Joly,30.0,165.0,46.94009216589862,FRA,1932,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,Gold,3,3
30687,Melitta Brunner (-Kreckow),21.0,164.0,51.11940298507463,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
30688,Melitta Brunner (-Kreckow),21.0,164.0,46.94009216589862,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,Bronze,1,1
32077,Genevive Burdel,17.0,161.31335149863762,51.11940298507463,FRA,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32142,Wendy Lee Burge,18.0,158.0,47.0,USA,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32151,"Friederike ""Fritzi"" Burger (-Nishikawa-, -Russell)",17.0,157.0,51.11940298507463,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Silver,2,1
32152,"Friederike ""Fritzi"" Burger (-Nishikawa-, -Russell)",21.0,157.0,51.11940298507463,AUT,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,Silver,2,2
32274,Petra Burka,17.0,153.0,60.0,CAN,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,Bronze,1,1
32386,Nancy Burley (Hallam-),21.0,161.31335149863762,51.11940298507463,AUS,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32387,Sharon Kay Burley (-Sullivan),19.0,170.0,56.0,AUS,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32674,"Gundola ""Gundi"" Busch (-Johansson)",16.0,161.31335149863762,51.11940298507463,GER,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32893,"Gweneth Leigh Butler (-Benn, -Bailey)",20.0,161.31335149863762,51.11940298507463,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
32999,Mariya Viktorovna Butyrskaya,25.0,160.0,49.0,RUS,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
33000,Mariya Viktorovna Butyrskaya,29.0,160.0,49.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,2,2
33228,Byun Sung-Jin,17.0,161.31335149863762,51.11940298507463,KOR,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
33509,Florence Cahn,17.0,156.0,47.0,FRA,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
33565,"Elizabeth Jane Cain (-Carlow, -Lynch)",17.0,156.74261603375527,46.94009216589862,AUS,1980,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
33821,Stefania Ida Maria Calegari,24.0,162.0,53.0,ITA,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
35082,Anna Cappellini,22.0,161.0,52.0,ITA,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
35083,Anna Cappellini,26.0,161.0,52.0,ITA,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
35084,Anna Cappellini,26.0,161.0,52.0,ITA,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,2,2
35264,"Linda Carbonetto (-Engel, -Villella)",18.0,159.0,49.0,CAN,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,1,1
35405,Sandra Cariboni,20.0,171.0,58.0,SUI,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
35998,Danielle Carr-McGrath,22.0,148.0,47.0,AUS,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
35999,Danielle Carr-McGrath,24.0,148.0,47.0,AUS,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
36000,Danielle Carr-McGrath,28.0,148.0,47.0,AUS,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
36176,Pernelle Carron,27.0,160.0,51.01052631578948,FRA,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
36189,"Caitlin A. ""Kitty"" Carruthers (-Conrad)",18.0,152.0,44.0,USA,1980,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
36190,"Caitlin A. ""Kitty"" Carruthers (-Conrad)",22.0,152.0,44.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,Silver,2,2
36201,Susan Carscallen (-Fallon),20.0,163.91747572815535,51.01052631578948,CAN,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
36288,Joanne Carter,17.0,159.0,52.0,AUS,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
36289,Joanne Carter,25.0,159.0,52.0,AUS,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,2
36798,Marissa Castelli,23.0,152.0,48.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
36799,Marissa Castelli,23.0,152.0,48.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Bronze,1,1
37079,Anna Cattaneo (-Dubini),24.0,156.74261603375527,46.94009216589862,ITA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
38090,Galit Chait,23.0,153.0,45.0,ISR,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
38091,Galit Chait,27.0,153.0,45.0,ISR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
38092,Galit Chait,31.0,153.0,45.0,ISR,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
38446,Chang Myung-Su,15.0,161.31335149863762,51.11940298507463,KOR,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
39340,Chen Lu,15.0,162.0,52.0,CHN,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,3,1
39341,Chen Lu,17.0,162.0,52.0,CHN,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,Bronze,3,2
39342,Chen Lu,21.0,162.0,52.0,CHN,1998,Nagano,Figure Skating,Figure Skating Women's Singles,Bronze,3,3
39831,Svitlana Ivanivna Chernikova,16.0,167.0,50.0,UKR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
40386,Audrey Tiffany (Tingting-) Chin,16.0,150.0,41.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
40655,Madison La'akea Te-Lan Hall Chock,21.0,157.0,49.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
41067,Jose Chouinard (-Bombardier),22.0,157.0,50.0,CAN,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,1
41068,Jose Chouinard (-Bombardier),24.0,157.0,50.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,2
41381,Radmila Chrobokov,17.0,167.0,52.0,CZE,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
41644,Tetiana Chuvaieva,18.0,152.0,46.94009216589862,UKR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
41723,Matilde Ciccia,23.0,163.91747572815535,51.01052631578948,ITA,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
42123,eljka imeija,21.0,160.0,44.0,CRO,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,2
42468,Frances Claudet (-Johnson),21.0,156.74261603375527,46.94009216589862,CAN,1932,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
42712,"Violet Hamilton Cliff (Supple-, -Moore)",19.0,156.74261603375527,46.94009216589862,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
42742,Diana Cynthia Clifton-Peach (-Stevens),19.0,160.0,52.0,GBR,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
42895,Joyce Pamela Coates,16.0,156.74261603375527,46.94009216589862,GBR,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
42928,Michela Cobisi,19.0,160.0,45.0,ITA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
43198,"Alexandra Pauline ""Sasha"" Cohen",17.0,157.0,43.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,2,1
