,Name,Age,Height,Weight,NOC,Year,City,Medal,Times_Participated,Participation_Number
251745,Martin Verner,28.0,194.0,90.0,CZE,2008,Beijing,no medal,2,1
251746,Martin Verner,32.0,194.0,90.0,CZE,2012,London,no medal,2,2
251808,George Edward Vernot,19.0,152.0,90.0,CAN,1920,Antwerpen,no medal,2,1
251809,George Edward Vernot,19.0,152.0,90.0,CAN,1920,Antwerpen,Bronze,2,1
251810,George Edward Vernot,19.0,152.0,90.0,CAN,1920,Antwerpen,Silver,2,1
251811,George Edward Vernot,23.0,152.0,90.0,CAN,1924,Paris,no medal,2,2
251812,George Edward Vernot,23.0,152.0,90.0,CAN,1924,Paris,no medal,2,2
251824,David Verraszt,23.0,180.0,78.0,HUN,2012,London,no medal,2,1
251825,David Verraszt,23.0,180.0,78.0,HUN,2012,London,no medal,2,1
251826,David Verraszt,27.0,180.0,78.0,HUN,2016,Rio de Janeiro,no medal,2,2
251839,Zoltn Verraszt,16.0,176.0,60.0,HUN,1972,Munich,no medal,3,1
251840,Zoltn Verraszt,16.0,176.0,60.0,HUN,1972,Munich,no medal,3,1
251841,Zoltn Verraszt,16.0,176.0,60.0,HUN,1972,Munich,no medal,3,1
251842,Zoltn Verraszt,20.0,176.0,60.0,HUN,1976,Montreal,no medal,3,2
251843,Zoltn Verraszt,20.0,176.0,60.0,HUN,1976,Montreal,no medal,3,2
251844,Zoltn Verraszt,20.0,176.0,60.0,HUN,1976,Montreal,no medal,3,2
251845,Zoltn Verraszt,24.0,176.0,60.0,HUN,1980,Moskva,no medal,3,3
251846,Zoltn Verraszt,24.0,176.0,60.0,HUN,1980,Moskva,Silver,3,3
251847,Zoltn Verraszt,24.0,176.0,60.0,HUN,1980,Moskva,Bronze,3,3
251848,Zoltn Verraszt,24.0,176.0,60.0,HUN,1980,Moskva,no medal,3,3
251856,Gianni Versari,18.0,185.30803571428572,79.37983587338805,PAN,1976,Montreal,no medal,1,1
251857,Gianni Versari,18.0,185.8059210526316,79.09432387312187,PAN,1976,Montreal,no medal,1,1
251868,Sebastiaan Clemens Verschuren,23.0,192.0,84.0,NED,2012,London,no medal,2,1
251869,Sebastiaan Clemens Verschuren,23.0,192.0,84.0,NED,2012,London,no medal,2,1
251870,Sebastiaan Clemens Verschuren,23.0,192.0,84.0,NED,2012,London,no medal,2,1
251871,Sebastiaan Clemens Verschuren,27.0,192.0,84.0,NED,2016,Rio de Janeiro,no medal,2,2
251872,Sebastiaan Clemens Verschuren,27.0,192.0,84.0,NED,2016,Rio de Janeiro,no medal,2,2
251873,Sebastiaan Clemens Verschuren,27.0,192.0,84.0,NED,2016,Rio de Janeiro,no medal,2,2
251875,Mark Andreas Cornelis Versfeld,24.0,186.0,75.0,CAN,2000,Sydney,no medal,1,1
251876,Neil Robert Versfeld,23.0,178.0,76.0,RSA,2008,Beijing,no medal,1,1
251910,"Theophilus ""Theo"" Verster",25.0,178.0,68.0,RSA,2000,Sydney,no medal,1,1
251911,"Theophilus ""Theo"" Verster",25.0,178.0,68.0,RSA,2000,Sydney,no medal,1,1
251912,"Theophilus ""Theo"" Verster",25.0,178.0,68.0,RSA,2000,Sydney,no medal,1,1
251913,"Theophilus ""Theo"" Verster",25.0,178.0,68.0,RSA,2000,Sydney,no medal,1,1
251933,"Cornelis ""Cees"" Vervoorn",16.0,191.0,83.0,NED,1976,Montreal,no medal,3,1
251934,"Cornelis ""Cees"" Vervoorn",20.0,191.0,83.0,NED,1980,Moskva,no medal,3,2
251935,"Cornelis ""Cees"" Vervoorn",20.0,191.0,83.0,NED,1980,Moskva,no medal,3,2
251936,"Cornelis ""Cees"" Vervoorn",20.0,191.0,83.0,NED,1980,Moskva,no medal,3,2
251937,"Cornelis ""Cees"" Vervoorn",20.0,191.0,83.0,NED,1980,Moskva,no medal,3,2
251938,"Cornelis ""Cees"" Vervoorn",20.0,191.0,83.0,NED,1980,Moskva,no medal,3,2
251939,"Cornelis ""Cees"" Vervoorn",24.0,191.0,83.0,NED,1984,Los Angeles,no medal,3,3
252174,Hugo Viart,20.0,191.0,87.0,FRA,2000,Sydney,no medal,1,1
252225,Henrique Manuel Carvalho Vicncio,17.0,183.47848537005163,77.81206896551724,POR,1976,Montreal,no medal,1,1
252226,Henrique Manuel Carvalho Vicncio,17.0,182.00843170320405,76.69405594405595,POR,1976,Montreal,no medal,1,1
252227,Henrique Manuel Carvalho Vicncio,17.0,184.98881239242684,79.15698178664354,POR,1976,Montreal,no medal,1,1
252329,Eliseo Vidal Lpez,17.0,180.0,70.0,CUB,1968,Mexico City,no medal,1,1
252330,Eliseo Vidal Lpez,17.0,180.0,70.0,CUB,1968,Mexico City,no medal,1,1
252352,Rafael Antonio Vidal Castro,16.0,181.0,72.0,VEN,1980,Moskva,no medal,2,1
252353,Rafael Antonio Vidal Castro,16.0,181.0,72.0,VEN,1980,Moskva,no medal,2,1
252354,Rafael Antonio Vidal Castro,20.0,181.0,72.0,VEN,1984,Los Angeles,no medal,2,2
252355,Rafael Antonio Vidal Castro,20.0,181.0,72.0,VEN,1984,Los Angeles,no medal,2,2
252356,Rafael Antonio Vidal Castro,20.0,181.0,72.0,VEN,1984,Los Angeles,no medal,2,2
252357,Rafael Antonio Vidal Castro,20.0,181.0,72.0,VEN,1984,Los Angeles,Bronze,2,2
252358,Rafael Antonio Vidal Castro,20.0,181.0,72.0,VEN,1984,Los Angeles,no medal,2,2
252391,Henri Vidil,19.0,170.0,66.0,FRA,1960,Roma,no medal,1,1
252562,Gilles Vigne,22.0,179.0,79.0,FRA,1972,Munich,no medal,1,1
252563,Gilles Vigne,22.0,179.0,79.0,FRA,1972,Munich,no medal,1,1
252641,Adam Viktora,19.0,188.0,94.0,SEY,2016,Rio de Janeiro,no medal,1,1
252642,Paulius Viktoraviius,19.0,193.0,95.0,LTU,2004,Athina,no medal,2,1
252643,Paulius Viktoraviius,23.0,193.0,95.0,LTU,2008,Beijing,no medal,2,2
252690,Salvador Antonio Vilanova,15.0,176.0,68.0,ESA,1968,Mexico City,no medal,2,1
252691,Salvador Antonio Vilanova,15.0,176.0,68.0,ESA,1968,Mexico City,no medal,2,1
252692,Salvador Antonio Vilanova,15.0,176.0,68.0,ESA,1968,Mexico City,no medal,2,1
252693,Salvador Antonio Vilanova,15.0,176.0,68.0,ESA,1968,Mexico City,no medal,2,1
252694,Salvador Antonio Vilanova,15.0,176.0,68.0,ESA,1968,Mexico City,no medal,2,1
252695,Salvador Antonio Vilanova,19.0,176.0,68.0,ESA,1972,Munich,no medal,2,2
252696,Salvador Antonio Vilanova,19.0,176.0,68.0,ESA,1972,Munich,no medal,2,2
252697,Salvador Antonio Vilanova,19.0,176.0,68.0,ESA,1972,Munich,no medal,2,2
252844,Ral Villagmez,18.0,174.0,74.0,MEX,1968,Mexico City,no medal,1,1
252845,Ral Villagmez,18.0,174.0,74.0,MEX,1968,Mexico City,no medal,1,1
252896,Manoel da Rocha Villar,19.0,185.30803571428572,79.37983587338805,BRA,1932,Los Angeles,no medal,2,1
252897,Manoel da Rocha Villar,19.0,185.22486288848262,78.87200383509108,BRA,1932,Los Angeles,no medal,2,1
252898,Manoel da Rocha Villar,23.0,182.85055643879173,76.7433110367893,BRA,1936,Berlin,no medal,2,2
252899,Manoel da Rocha Villar,23.0,181.81048387096774,74.88191489361702,BRA,1936,Berlin,no medal,2,2
252900,Manoel da Rocha Villar,23.0,185.22486288848262,78.87200383509108,BRA,1936,Berlin,no medal,2,2
252916,Henrique Carlos de Oliveira Villaret,23.0,188.0,77.0,POR,1988,Seoul,no medal,1,1
252956,Manuel Villegas Bouchez,20.5518018018018,180.0,76.7433110367893,MEX,1932,Los Angeles,no medal,1,1
252957,Manuel Villegas Bouchez,20.276410998552823,180.0,74.88191489361702,MEX,1932,Los Angeles,no medal,1,1
253045,Bradley Vincent,24.0,195.0,89.0,MRI,2016,Rio de Janeiro,no medal,1,1
253103,Rudi Vingerhoets,14.0,183.0,70.0,BEL,1972,Munich,no medal,1,1
253104,Rudi Vingerhoets,14.0,183.0,70.0,BEL,1972,Munich,no medal,1,1
253273,Lorenzo Vismara,25.0,198.0,90.0,ITA,2000,Sydney,no medal,2,1
253274,Lorenzo Vismara,25.0,198.0,90.0,ITA,2000,Sydney,no medal,2,1
253275,Lorenzo Vismara,25.0,198.0,90.0,ITA,2000,Sydney,no medal,2,1
253276,Lorenzo Vismara,29.0,198.0,90.0,ITA,2004,Athina,no medal,2,2
253277,Lorenzo Vismara,29.0,198.0,90.0,ITA,2004,Athina,no medal,2,2
253278,Lorenzo Vismara,29.0,198.0,90.0,ITA,2004,Athina,no medal,2,2
253364,Honza Jan Vazka,24.0,182.0,83.0,CZE,2000,Sydney,no medal,1,1
253365,Honza Jan Vazka,24.0,182.0,83.0,CZE,2000,Sydney,no medal,1,1
253366,Honza Jan Vazka,24.0,182.0,83.0,CZE,2000,Sydney,no medal,1,1
253375,Rostislav Vtek,32.0,182.0,78.0,CZE,2008,Beijing,no medal,1,1
253474,Emilio Vives,21.29383886255924,185.22486288848262,78.87200383509108,ARG,1928,Amsterdam,no medal,1,1
253545,Angelos Vlakhos,21.29383886255924,185.22486288848262,78.87200383509108,GRE,1936,Berlin,no medal,1,1
253577,Yuriy Volodymyrovych Vlasov,26.0,186.23314065510598,80.04255319148936,UKR,1996,Atlanta,no medal,1,1
253681,Paul Voell,21.0,190.0,88.0,GER,1956,Melbourne,no medal,2,1
253682,Paul Voell,25.0,190.0,88.0,GER,1960,Roma,no medal,2,2
253703,Florian Vogel,21.0,180.0,70.0,GER,2016,Rio de Janeiro,no medal,3,3
253704,Florian Vogel,21.0,180.0,70.0,GER,2016,Rio de Janeiro,no medal,3,3
253713,"Matthew Haynes ""Matt"" Vogel",19.0,186.0,85.0,USA,1976,Montreal,Gold,1,1
253714,"Matthew Haynes ""Matt"" Vogel",19.0,186.0,85.0,USA,1976,Montreal,Gold,1,1
253910,Ramn Volcan,20.0,185.30803571428572,79.37983587338805,VEN,1976,Montreal,no medal,1,1
253911,Ramn Volcan,20.0,185.22486288848262,78.87200383509108,VEN,1976,Montreal,no medal,1,1
253912,Ramn Volcan,20.0,184.52136752136752,77.05985915492958,VEN,1976,Montreal,no medal,1,1
253913,Ramn Volcan,20.0,184.98881239242684,79.15698178664354,VEN,1976,Montreal,no medal,1,1
253931,Stfan Volry,18.0,194.0,90.0,SUI,1980,Moskva,no medal,4,1
253932,Stfan Volry,18.0,194.0,90.0,SUI,1980,Moskva,no medal,4,1
253933,Stfan Volry,22.0,194.0,90.0,SUI,1984,Los Angeles,no medal,4,2
253934,Stfan Volry,22.0,194.0,90.0,SUI,1984,Los Angeles,no medal,4,2
253935,Stfan Volry,22.0,194.0,90.0,SUI,1984,Los Angeles,no medal,4,2
253936,Stfan Volry,27.0,194.0,90.0,SUI,1988,Seoul,no medal,4,3
253937,Stfan Volry,27.0,194.0,90.0,SUI,1988,Seoul,no medal,4,3
253938,Stfan Volry,27.0,194.0,90.0,SUI,1988,Seoul,no medal,4,3
253939,Stfan Volry,27.0,194.0,90.0,SUI,1988,Seoul,no medal,4,3
253940,Stfan Volry,30.0,194.0,90.0,SUI,1992,Barcelona,no medal,4,4
253941,Stfan Volry,30.0,194.0,90.0,SUI,1992,Barcelona,no medal,4,4
254151,Oleksandr Viktorovych Volynets,25.0,200.0,85.0,UKR,2000,Sydney,no medal,2,1
254152,Oleksandr Viktorovych Volynets,29.0,200.0,85.0,UKR,2004,Athina,no medal,2,2
254153,Bernard Volz,15.0,181.81048387096774,74.88191489361702,CAN,1984,Los Angeles,no medal,1,1
254171,Christian vom Lehn,20.0,190.0,78.0,GER,2012,London,no medal,2,1
254172,Christian vom Lehn,20.0,190.0,78.0,GER,2012,London,no medal,2,1
254173,Christian vom Lehn,20.0,190.0,78.0,GER,2012,London,no medal,2,1
254174,Christian vom Lehn,24.0,190.0,78.0,GER,2016,Rio de Janeiro,no medal,2,2
254175,Christian vom Lehn,24.0,190.0,78.0,GER,2016,Rio de Janeiro,no medal,2,2
254290,Richard von Foregger,27.0,185.8059210526316,79.09432387312187,AUT,1900,Paris,no medal,1,1
254343,Zoltn Imre dn von Halmay,18.0,187.0,83.0,HUN,1900,Paris,Silver,4,1
254344,Zoltn Imre dn von Halmay,18.0,187.0,83.0,HUN,1900,Paris,Bronze,4,1
254345,Zoltn Imre dn von Halmay,18.0,187.0,83.0,HUN,1900,Paris,Silver,4,1
254346,Zoltn Imre dn von Halmay,23.0,187.0,83.0,HUN,1904,St. Louis,Gold,4,2
254347,Zoltn Imre dn von Halmay,23.0,187.0,83.0,HUN,1904,St. Louis,Gold,4,2
254348,Zoltn Imre dn von Halmay,24.0,187.0,83.0,HUN,1906,Athina,Silver,4,3
254349,Zoltn Imre dn von Halmay,24.0,187.0,83.0,HUN,1906,Athina,Gold,4,3
254350,Zoltn Imre dn von Halmay,26.0,187.0,83.0,HUN,1908,London,Silver,4,4
254351,Zoltn Imre dn von Halmay,26.0,187.0,83.0,HUN,1908,London,Silver,4,4
254389,Sven von Holst,20.0,189.0,83.0,SWE,1968,Mexico City,no medal,1,1
254419,Herbert von Kuhlberg,18.0,185.30803571428572,79.37983587338805,RUS,1912,Stockholm,no medal,1,1
254420,Bla von Las-Torres,18.0,182.85055643879173,76.7433110367893,HUN,1908,London,no medal,2,1
254421,Bla von Las-Torres,18.0,185.22486288848262,78.87200383509108,HUN,1908,London,Silver,2,1
254422,Bla von Las-Torres,22.0,182.85055643879173,76.7433110367893,HUN,1912,Stockholm,no medal,2,2
254423,Bla von Las-Torres,22.0,181.81048387096774,74.88191489361702,HUN,1912,Stockholm,no medal,2,2
254424,Bla von Las-Torres,22.0,185.22486288848262,78.87200383509108,HUN,1912,Stockholm,no medal,2,2
254484,Owen Von Richter,25.0,191.0,81.0,CAN,2000,Sydney,no medal,1,1
254542,Zeno von Singalewicz,36.0,177.0,75.0,AUT,1912,Stockholm,no medal,1,1
254604,Bounthanom Vongphachanh,23.0,170.0,72.0,LAO,2004,Athina,no medal,1,1
254716,Nikolay Voronkov,20.5518018018018,182.85055643879173,76.7433110367893,RUS,1912,Stockholm,no medal,1,1
254750,Ferenc Vrs,26.0,181.81048387096774,74.88191489361702,HUN,1948,London,no medal,1,1
254808,Stphane Vossart,20.0,185.0,79.0,FRA,1992,Barcelona,no medal,1,1
254809,Stphane Vossart,20.0,185.0,79.0,FRA,1992,Barcelona,no medal,1,1
254810,Stphane Vossart,20.0,185.0,79.0,FRA,1992,Barcelona,no medal,1,1
254867,Sergey Voytsekhovich,17.0,184.0,76.0,UZB,2000,Sydney,no medal,1,1
254977,"Hermanus Siert Adolf ""Hemmie"" Vriens",20.0,190.0,90.0,NED,1964,Tokyo,no medal,1,1
254978,"Hermanus Siert Adolf ""Hemmie"" Vriens",20.0,190.0,90.0,NED,1964,Tokyo,no medal,1,1
255027,Miroslav Vueti,19.0,185.8059210526316,79.09432387312187,CRO,1996,Atlanta,no medal,1,1
255028,Miroslav Vueti,19.0,182.85055643879173,76.7433110367893,CRO,1996,Atlanta,no medal,1,1
255029,Miroslav Vueti,19.0,187.63761467889907,81.31415420023015,CRO,1996,Atlanta,no medal,1,1
255030,Miroslav Vueti,19.0,185.22486288848262,78.87200383509108,CRO,1996,Atlanta,no medal,1,1
255031,Miroslav Vueti,19.0,184.98881239242684,79.15698178664354,CRO,1996,Atlanta,no medal,1,1
255158,Arkady Arkadyevich Vyachanin,20.0,202.0,91.0,RUS,2004,Athina,no medal,3,1
255159,Arkady Arkadyevich Vyachanin,20.0,202.0,91.0,RUS,2004,Athina,no medal,3,1
255160,Arkady Arkadyevich Vyachanin,20.0,202.0,91.0,RUS,2004,Athina,no medal,3,1
255161,Arkady Arkadyevich Vyachanin,24.0,202.0,91.0,RUS,2008,Beijing,Bronze,3,2
255162,Arkady Arkadyevich Vyachanin,24.0,202.0,91.0,RUS,2008,Beijing,Bronze,3,2
255163,Arkady Arkadyevich Vyachanin,24.0,202.0,91.0,RUS,2008,Beijing,no medal,3,2
255164,Arkady Arkadyevich Vyachanin,28.0,202.0,91.0,RUS,2012,London,no medal,3,3
255165,Arkady Arkadyevich Vyachanin,28.0,202.0,91.0,RUS,2012,London,no medal,3,3
255225,"Christopher ""Chris"" Vythoulkas",20.0,155.0,83.0,BAH,2004,Athina,no medal,1,1
255228,Isaac Atish Wa-El,21.865506329113924,183.47848537005163,77.81206896551724,KUW,1984,Los Angeles,no medal,1,1
255305,Angus James Waddell,27.0,186.23314065510598,80.04255319148936,AUS,1992,Barcelona,no medal,1,1
255477,Ren Wagner,22.0,182.0,84.0,LUX,1960,Roma,no medal,1,1
255512,Wolfgang Wagner,22.0,189.0,77.0,GER,1960,Roma,no medal,2,1
255513,Wolfgang Wagner,22.0,189.0,77.0,GER,1960,Roma,no medal,2,1
255514,Wolfgang Wagner,26.0,189.0,77.0,GER,1964,Tokyo,no medal,2,2
255569,Otto Wahle,20.0,171.0,79.09432387312187,AUT,1900,Paris,no medal,2,1
255570,Otto Wahle,20.0,171.0,89.0,AUT,1900,Paris,Silver,2,1
255571,Otto Wahle,20.0,171.0,77.9809298274764,AUT,1900,Paris,Silver,2,1
255572,Otto Wahle,24.0,171.0,70.0,AUT,1904,St. Louis,Bronze,2,2
255573,Otto Wahle,24.0,171.0,77.9809298274764,AUT,1904,St. Louis,no medal,2,2
255574,Otto Wahle,24.0,171.0,74.0,AUT,1904,St. Louis,no medal,2,2
255628,Norman Wainwright,18.0,183.0,76.7433110367893,GBR,1932,Los Angeles,no medal,3,1
255629,Norman Wainwright,22.0,183.0,76.7433110367893,GBR,1936,Berlin,no medal,3,2
255630,Norman Wainwright,22.0,183.0,74.88191489361702,GBR,1936,Berlin,no medal,3,2
255631,Norman Wainwright,22.0,183.0,78.87200383509108,GBR,1936,Berlin,no medal,3,2
255632,Norman Wainwright,34.0,183.0,78.87200383509108,GBR,1948,London,no medal,3,3
255635,Simon John Wainwright,20.0,190.0,80.0,GBR,1992,Barcelona,no medal,1,1
255636,Simon John Wainwright,20.0,190.0,80.0,GBR,1992,Barcelona,no medal,1,1
255637,Srgio Waismann,17.0,185.0,70.0,BRA,1972,Munich,no medal,1,1
255638,Srgio Waismann,17.0,185.0,70.0,BRA,1972,Munich,no medal,1,1
255760,Gerhard Waldmann,17.0,182.85055643879173,76.7433110367893,SUI,1976,Montreal,no medal,1,1
255761,Gerhard Waldmann,17.0,181.81048387096774,74.88191489361702,SUI,1976,Montreal,no medal,1,1
255801,Ross Elliott Wales,20.0,178.0,75.0,USA,1968,Mexico City,Bronze,1,1
255802,Yona Walesi,24.0,179.0,79.0,MAW,2004,Athina,no medal,1,1
255818,Christopher Charles Walkden,18.0,190.0,86.0,GBR,1956,Melbourne,no medal,2,1
255819,Christopher Charles Walkden,22.0,190.0,86.0,GBR,1960,Roma,no medal,2,2
255820,Christopher Charles Walkden,22.0,190.0,86.0,GBR,1960,Roma,no medal,2,2
255845,Dennis Gerald Walker,18.0,184.52136752136752,77.05985915492958,CAN,1932,Los Angeles,no medal,1,1
255900,Neil Scott Walker,24.0,195.0,90.0,USA,2000,Sydney,no medal,2,1
255901,Neil Scott Walker,24.0,195.0,90.0,USA,2000,Sydney,Silver,2,1
255902,Neil Scott Walker,24.0,195.0,90.0,USA,2000,Sydney,no medal,2,1
255903,Neil Scott Walker,24.0,195.0,90.0,USA,2000,Sydney,Gold,2,1
255904,Neil Scott Walker,28.0,195.0,90.0,USA,2004,Athina,Bronze,2,2
255905,Neil Scott Walker,28.0,195.0,90.0,USA,2004,Athina,Gold,2,2
255930,"Christopher James ""Chris"" Walker-Hebborn",22.0,184.0,84.0,GBR,2012,London,no medal,2,1
255931,"Christopher James ""Chris"" Walker-Hebborn",22.0,184.0,84.0,GBR,2012,London,no medal,2,1
255932,"Christopher James ""Chris"" Walker-Hebborn",26.0,184.0,84.0,GBR,2016,Rio de Janeiro,no medal,2,2
255933,"Christopher James ""Chris"" Walker-Hebborn",26.0,184.0,84.0,GBR,2016,Rio de Janeiro,Silver,2,2
255946,"Michael Allen ""Mike"" Wall",18.0,188.0,77.0,USA,1964,Tokyo,Gold,2,1
255947,"Michael Allen ""Mike"" Wall",22.0,188.0,77.0,USA,1968,Mexico City,Gold,2,2
255948,"Michael Allen ""Mike"" Wall",22.0,188.0,77.0,USA,1968,Mexico City,Gold,2,2
255955,"Daniel ""Dan"" Wallace",23.0,188.0,80.0,GBR,2016,Rio de Janeiro,Silver,1,1
255956,"Daniel ""Dan"" Wallace",23.0,188.0,80.0,GBR,2016,Rio de Janeiro,no medal,1,1
255980,Stephenson Antonio Wallace,17.0,170.0,64.0,VIN,2000,Sydney,no medal,1,1
255987,Johan Mikael Wallberg,19.0,186.0,82.0,SWE,1996,Atlanta,no medal,2,1
255988,Johan Mikael Wallberg,23.0,186.0,82.0,SWE,2000,Sydney,no medal,2,2
255994,Tim Wallburger,22.0,191.0,95.0,GER,2012,London,no medal,1,1
256056,Bengt Christer Wallin,19.0,188.0,75.0,SWE,1988,Seoul,no medal,3,1
256057,Bengt Christer Wallin,19.0,188.0,75.0,SWE,1988,Seoul,no medal,3,1
256058,Bengt Christer Wallin,23.0,188.0,75.0,SWE,1992,Barcelona,no medal,3,2
256059,Bengt Christer Wallin,23.0,188.0,75.0,SWE,1992,Barcelona,Silver,3,2
256060,Bengt Christer Wallin,27.0,188.0,75.0,SWE,1996,Atlanta,no medal,3,3
256061,Bengt Christer Wallin,27.0,188.0,75.0,SWE,1996,Atlanta,Silver,3,3
256169,James Bernard Walsh,17.0,172.0,70.0,PHI,2004,Athina,no medal,2,1
256170,James Bernard Walsh,21.0,172.0,70.0,PHI,2008,Beijing,no medal,2,2
256174,"Kenneth Marshall ""Ken"" Walsh",23.0,188.0,84.0,USA,1968,Mexico City,Silver,1,1
256175,"Kenneth Marshall ""Ken"" Walsh",23.0,188.0,84.0,USA,1968,Mexico City,Gold,1,1
256176,"Kenneth Marshall ""Ken"" Walsh",23.0,188.0,84.0,USA,1968,Mexico City,Gold,1,1
256197,Glen Walshaw,24.0,188.0,88.0,ZIM,2000,Sydney,no medal,1,1
256198,Glen Walshaw,24.0,188.0,88.0,ZIM,2000,Sydney,no medal,1,1
256251,"David ""Dave"" Walters",20.0,191.0,86.0,USA,2008,Beijing,Gold,1,1
256386,Wan Shiu Ming,21.505691056910567,185.30803571428572,79.37983587338805,HKG,1956,Melbourne,no medal,1,1
256387,Wan Shiu Ming,20.5518018018018,182.85055643879173,76.7433110367893,HKG,1956,Melbourne,no medal,1,1
256432,Asbjrn Rudolf Wang,20.0,184.52136752136752,77.05985915492958,NOR,1920,Antwerpen,no medal,1,1
256464,Wang Chengxiang,20.0,183.0,78.0,CHN,2012,London,no medal,1,1
256500,Wang Dali,20.0,180.0,68.0,CHN,1988,Seoul,no medal,1,1
256545,Wang Haibo,22.0,181.0,77.0,CHN,2004,Athina,no medal,2,2
256554,Wang Hao,21.0,167.0,65.0,CHN,1984,Los Angeles,no medal,4,1
256555,Wang Hao,21.0,167.0,65.0,CHN,1984,Los Angeles,no medal,4,1
256556,Wang Hao,21.0,167.0,65.0,CHN,1984,Los Angeles,no medal,4,1
256647,Wang Lin,25.0,181.0,74.0,CHN,1984,Los Angeles,no medal,1,1
256729,Wang Shao-An,19.0,190.0,80.0,TPE,2004,Athina,no medal,1,1
256758,Wang Shun,18.0,191.0,74.0,CHN,2012,London,no medal,2,1
256759,Wang Shun,22.0,191.0,74.0,CHN,2016,Rio de Janeiro,Bronze,2,2
256760,Wang Shun,22.0,191.0,74.0,CHN,2016,Rio de Janeiro,no medal,2,2
256788,Wang Wei-Wen,17.0,175.0,74.0,TPE,2004,Athina,no medal,2,1
256789,Wang Wei-Wen,21.0,175.0,74.0,TPE,2008,Beijing,no medal,2,2
256902,Wang Yiwu,20.0,178.0,70.0,CHN,1996,Atlanta,no medal,1,1
256950,Andrs Wani,17.0,185.0,78.87200383509108,HUN,1928,Amsterdam,no medal,2,1
256951,Andrs Wani,21.0,185.0,79.37983587338805,HUN,1932,Los Angeles,no medal,2,2
256952,Andrs Wani,21.0,185.0,78.87200383509108,HUN,1932,Los Angeles,Bronze,2,2
256953,Roger Rezs Wani,20.0,185.30803571428572,79.37983587338805,HUN,1928,Amsterdam,no medal,1,1
256954,Roger Rezs Wani,20.0,182.85055643879173,76.7433110367893,HUN,1928,Amsterdam,no medal,1,1
256955,Roger Rezs Wani,20.0,185.22486288848262,78.87200383509108,HUN,1928,Amsterdam,no medal,1,1
257038,Darren Thomas Ward,19.0,187.0,83.0,CAN,1988,Seoul,no medal,2,1
257039,Darren Thomas Ward,19.0,187.0,83.0,CAN,1988,Seoul,no medal,2,1
257040,Darren Thomas Ward,23.0,187.0,83.0,CAN,1992,Barcelona,no medal,2,2
257041,Darren Thomas Ward,23.0,187.0,83.0,CAN,1992,Barcelona,no medal,2,2
257042,Darren Thomas Ward,23.0,187.0,83.0,CAN,1992,Barcelona,no medal,2,2
257043,Darren Thomas Ward,23.0,187.0,83.0,CAN,1992,Barcelona,no medal,2,2
257075,Peter Francis Ward,21.0,159.0,73.0,CAN,1984,Los Angeles,no medal,1,1
257106,"Robert ""Bert"" Wardrop",20.0,184.52136752136752,77.05985915492958,GBR,1952,Helsinki,no medal,1,1
257107,"John Caldwell ""Jack"" Wardrop",16.0,181.81048387096774,74.88191489361702,GBR,1948,London,no medal,3,1
257108,"John Caldwell ""Jack"" Wardrop",20.0,185.30803571428572,79.37983587338805,GBR,1952,Helsinki,no medal,3,2
257109,"John Caldwell ""Jack"" Wardrop",20.0,182.85055643879173,76.7433110367893,GBR,1952,Helsinki,no medal,3,2
257110,"John Caldwell ""Jack"" Wardrop",20.0,185.22486288848262,78.87200383509108,GBR,1952,Helsinki,no medal,3,2
257111,"John Caldwell ""Jack"" Wardrop",24.0,182.85055643879173,76.7433110367893,GBR,1956,Melbourne,no medal,3,3
257112,"John Caldwell ""Jack"" Wardrop",24.0,185.22486288848262,78.87200383509108,GBR,1956,Melbourne,no medal,3,3
257136,Mark Warkentin,28.0,188.0,84.0,USA,2008,Beijing,no medal,1,1
257142,Fritz Kristian Warncke,16.0,181.0,70.0,NOR,1972,Munich,no medal,2,1
257143,Fritz Kristian Warncke,16.0,181.0,70.0,NOR,1972,Munich,no medal,2,1
257144,Fritz Kristian Warncke,20.0,181.0,70.0,NOR,1976,Montreal,no medal,2,2
257145,Fritz Kristian Warncke,20.0,181.0,70.0,NOR,1976,Montreal,no medal,2,2
257146,Fritz Kristian Warncke,20.0,181.0,70.0,NOR,1976,Montreal,no medal,2,2
257150,Mark Warnecke,22.0,187.0,100.0,GER,1992,Barcelona,no medal,4,2
257151,Mark Warnecke,22.0,187.0,100.0,GER,1992,Barcelona,no medal,4,2
257152,Mark Warnecke,26.0,187.0,100.0,GER,1996,Atlanta,Bronze,4,3
257153,Mark Warnecke,26.0,187.0,100.0,GER,1996,Atlanta,no medal,4,3
257154,Mark Warnecke,30.0,187.0,100.0,GER,2000,Sydney,no medal,4,4
257261,Andreas Waschburger,25.0,189.0,78.0,GER,2012,London,no medal,1,1
257262,Noboru Waseda,17.0,174.0,66.0,JPN,1968,Mexico City,no medal,1,1
257263,Noboru Waseda,17.0,174.0,66.0,JPN,1968,Mexico City,no medal,1,1
257360,Josef Wastl,19.0,182.00843170320405,76.69405594405595,AUT,1912,Stockholm,no medal,1,1
257361,Josef Wastl,19.0,177.0,75.0,AUT,1912,Stockholm,no medal,1,1
257389,Ippei Watanabe,19.0,193.0,76.0,JPN,2016,Rio de Janeiro,no medal,1,1
257390,Ippei Watanabe,19.0,193.0,76.0,JPN,2016,Rio de Janeiro,no medal,1,1
257397,Kazuki Watanabe,25.0,177.0,72.0,JPN,2012,London,no medal,1,1
